250;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00
500;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00
48796;0.000000;0.000000;0.116414;-0.743553;1.358974;-16.668564;137.098282;147.574066;121.390388;124.648346;141.276993;180.968750;141.068604;167.447342;132.296265;141.594788;116.874901;193.127197;142.007858;136.111206;129.008804;136.111206;142.881714;174.208038;129.938126;174.208038;185.000000;140.155212;185.000000;167.498917;196.017517;140.779312;174.691864;144.598221;128.706451;148.400024;131.082642;127.614838;128.204895;184.145615;134.198761;166.529190;165.139359;143.948914
48843;0.000000;0.000000;0.111522;-0.781607;1.333333;-17.010864;137.293076;149.282455;121.547386;125.919777;141.406708;182.002213;141.198318;169.136780;132.411331;143.963928;117.004608;194.349991;142.137573;137.601120;129.110703;137.601120;143.011429;175.569489;130.067841;175.569489;186.000000;140.250443;186.000000;167.831482;197.725967;145.648712;174.761459;144.851120;128.867630;150.253693;131.229706;128.650955;127.616821;185.182190;133.953430;168.274979;165.172226;144.229263
48890;0.000000;0.000000;0.115887;-0.792618;1.153846;-18.460520;137.325668;150.426041;121.579979;126.941559;141.439301;182.676392;141.230911;170.103836;131.443924;145.950043;117.037201;189.129471;142.170166;138.683807;129.143295;138.683807;143.044022;176.390106;130.100433;176.390106;186.000000;140.323090;186.000000;167.986893;198.170670;147.023178;174.817764;145.031403;128.975677;151.470886;131.457657;129.459122;127.297668;185.990280;133.726761;169.323196;165.174744;144.402634
48937;0.000000;0.000000;0.122455;-0.810912;1.179487;-18.070580;137.441330;151.060181;121.506607;127.452377;141.554962;183.142441;141.128250;170.748077;130.559586;145.502060;116.152870;189.680191;142.285828;139.256287;129.084335;139.256287;143.159683;176.945251;130.216095;176.945251;185.000000;140.333786;185.000000;168.128189;197.025101;143.346802;174.824036;145.185440;128.905106;152.089630;131.446838;129.922470;127.027405;186.467484;133.626114;169.982910;165.157196;144.595291
48968;0.000000;0.000000;0.124155;-0.852815;1.333333;-16.025988;137.433853;151.068787;121.499130;127.470818;141.547485;183.154907;141.120773;170.768784;130.552109;145.513763;116.145386;195.696915;142.278351;139.269806;129.076859;139.269806;143.152206;176.961853;130.211227;176.961853;185.000000;140.429214;185.000000;168.100067;197.074997;143.498871;174.814377;145.191162;128.913696;152.094467;131.487656;129.936005;127.016914;186.444565;133.626617;169.995773;165.150238;144.598007
49031;0.000000;0.000000;0.125901;-0.874881;1.333333;-16.025988;137.433411;151.068665;121.498695;127.470703;141.547043;183.154785;141.120331;170.768661;130.551666;145.513641;116.144951;195.696793;142.277908;139.269684;129.076416;139.269684;143.151764;176.961731;130.210785;176.961731;186.000000;140.429230;186.000000;168.100143;198.849350;148.926636;174.814362;145.191162;128.913696;152.094482;131.487656;129.935883;127.023857;186.448639;133.626572;169.995682;165.150238;144.597977
49062;0.000000;0.000000;0.127679;-0.864639;1.179487;-18.015417;137.439117;150.582260;121.504387;127.162209;141.552750;182.903351;141.126038;170.285889;130.557373;145.091888;116.150650;189.414673;142.283615;138.872238;129.082123;138.872238;143.157471;176.594620;130.216492;176.594620;186.000000;140.413177;186.000000;168.110519;198.833588;148.870895;174.751953;145.135895;128.861740;151.594101;131.360672;129.683212;127.099152;186.198853;133.667084;169.467987;165.063232;144.532715
49109;0.000000;0.000000;0.126004;-0.885112;1.358974;-15.664234;136.843216;149.437881;120.897484;126.361237;141.950943;182.371704;140.844818;169.270935;130.969269;143.145081;116.548859;194.597961;141.653763;137.899567;128.485016;137.899567;142.942551;175.821320;130.614700;175.821320;185.000000;140.452896;185.000000;168.035919;197.226913;142.973267;174.495087;144.935608;128.228409;150.409821;130.812210;129.050766;127.022354;185.656601;133.331451;168.343887;164.890289;144.317490
49156;0.000000;0.000000;0.143089;-0.883216;1.333333;-14.262804;135.928940;148.301178;119.991013;125.444695;141.618088;181.582489;140.344009;168.302917;129.108185;142.210999;116.182640;193.084717;140.686569;136.872940;127.609077;136.872940;142.573166;174.942703;130.289734;174.942703;186.000000;140.467194;186.000000;167.931885;198.745102;147.982544;174.206955;144.718735;127.304779;149.238190;129.875092;128.234955;126.776772;185.234558;132.811462;167.337173;164.667709;144.133408
49187;0.000000;0.000000;0.154233;-0.864683;1.230769;-14.269185;135.358475;147.745407;119.464577;124.918709;141.353699;181.362793;139.969116;167.852997;128.556137;141.699875;116.608795;188.701553;140.094421;136.332062;127.034721;136.332062;142.248352;174.607895;129.974548;174.607895;186.000000;140.403595;186.000000;167.944458;198.843109;148.376801;174.094025;144.588837;126.732735;148.659073;129.294205;127.759766;126.510696;184.968658;132.415863;166.865509;164.556046;144.013000
49234;0.000000;0.000000;0.161807;-0.850312;1.205128;-14.582673;135.348434;147.279205;119.454544;124.581360;141.343658;181.114761;139.975693;167.450287;128.546097;141.267868;116.598763;187.215683;140.084381;135.930283;127.024689;135.930283;142.238312;174.282532;129.964508;174.282532;186.000000;140.461105;186.000000;167.890259;198.214996;145.684418;174.164124;144.607407;126.704163;148.139847;129.218460;127.396217;126.623398;184.595703;132.451294;166.378052;164.657593;144.020767
49281;0.000000;0.000000;0.168361;-0.840709;1.205128;-13.395611;135.342926;147.278824;119.450592;124.580978;141.339722;181.114182;139.981934;167.449905;128.542160;141.267487;117.605316;187.215302;140.081604;135.929901;127.020737;135.929901;142.234375;174.282043;129.960571;174.282043;186.000000;140.460403;186.000000;167.887085;197.953613;144.650085;174.153046;144.586914;126.707153;148.142838;129.224655;127.397552;126.621964;184.594879;132.455276;166.378632;164.649536;144.006699
49312;0.000000;0.000000;0.178588;-0.831938;1.230769;-14.340613;135.756271;146.879028;119.932434;124.261543;141.748596;180.917191;140.348801;167.012772;128.004013;140.962219;116.029251;187.827118;140.469254;135.570282;127.486778;135.570282;142.642838;173.964981;130.416168;173.964981;186.000000;140.359589;186.000000;167.837784;198.290207;146.002502;174.275543;144.548355;127.131248;147.681046;129.697067;127.201729;127.067909;184.284424;132.864700;165.895767;164.768478;143.971451
49359;0.000000;0.000000;0.181075;-0.837946;1.333333;-13.213304;136.143845;146.590134;120.365089;123.959885;142.152679;180.703064;140.796326;166.750076;128.417404;140.728226;116.508560;191.475525;140.828659;135.275009;127.899559;135.275009;143.078888;173.726563;130.879608;173.726563;186.000000;140.229691;186.000000;167.709412;198.007599;144.856934;174.623169;144.467728;127.566811;147.359833;130.067627;126.998512;127.498695;183.992905;133.297577;165.613846;165.117233;143.917053
49406;0.000000;0.000000;0.180715;-0.805950;1.230769;-13.175427;136.623337;146.261490;120.811417;123.570641;142.612106;180.408096;141.291809;166.456726;128.893982;139.372177;117.951019;186.142471;141.245621;134.916061;128.361572;134.916061;143.571213;173.432404;131.396957;173.432404;186.000000;140.133484;186.000000;167.591064;198.791336;147.910294;174.883759;144.283356;128.033035;146.987198;130.484177;126.662659;127.954704;183.716431;133.824539;165.277908;165.312469;143.674088
49437;0.000000;0.000000;0.178310;-0.817132;1.384615;-12.719634;137.055817;145.877808;121.272057;123.214401;143.056213;179.991302;141.752335;166.024338;129.361877;139.028305;117.460442;191.782532;141.641647;134.546112;128.839890;134.546112;144.021271;173.007813;131.865845;173.007813;186.000000;139.910294;186.000000;167.543152;198.189041;145.086441;175.175980;144.114166;128.503326;146.576828;130.947723;126.352654;128.408310;183.292526;134.277191;164.857697;165.595901;143.459137
49484;0.000000;0.000000;0.175967;-0.782786;1.230769;-13.082275;137.238892;145.210022;121.623795;122.651085;143.323257;179.654953;142.041229;165.418961;129.622345;138.394150;118.734940;185.270248;141.377182;133.930557;129.086456;133.930557;144.321014;172.536957;132.211349;172.536957;187.000000;139.870651;187.000000;167.255508;198.883926;147.924835;175.317123;143.812622;128.738571;145.850113;131.178574;125.810318;128.722504;182.874374;134.595154;164.175064;165.765762;143.140305
49515;0.000000;0.000000;0.174909;-0.770837;1.230769;-13.079816;137.234833;145.209015;121.619736;122.650085;143.319199;179.653961;142.037170;165.417969;129.616165;138.393158;118.730881;185.269257;141.372528;133.929550;129.082397;133.929550;144.316956;172.535950;132.217514;172.535950;186.000000;139.872528;186.000000;167.253036;198.230316;144.786133;175.288208;143.805649;128.733353;145.855042;131.171768;125.817200;128.781998;182.831650;134.570099;164.163239;165.743912;143.137268
49562;0.000000;0.000000;0.186826;-0.754235;1.205128;-12.123244;137.676880;144.399429;122.134125;121.820274;143.618973;178.978745;142.398239;164.570343;128.096283;137.631638;118.045540;184.445999;141.783234;133.109848;129.585571;133.109848;144.684692;171.774536;132.627167;171.774536;186.000000;139.377869;186.000000;166.948059;197.984421;143.709229;175.470673;143.418442;129.194656;144.960052;131.660751;125.124214;129.069000;182.027069;134.952820;163.270630;165.948166;142.772491
49609;0.000000;0.000000;0.177412;-0.733431;1.230769;-13.449238;138.013779;143.269241;122.431335;120.639091;143.886536;178.058670;142.724228;163.471375;129.487244;136.499222;118.319466;183.223175;142.036804;131.954163;129.952057;131.954163;144.981766;170.765015;132.985245;170.765015;186.000000;138.794296;186.000000;166.356430;197.968262;143.634842;175.862045;142.724838;129.574265;143.750732;131.970047;124.038269;129.384735;180.985504;135.302399;162.087708;166.350372;142.035309
49640;0.000000;0.000000;0.171965;-0.712392;1.256410;-14.416071;138.306961;141.630005;122.856186;119.058273;144.142975;176.741882;143.054138;161.801697;129.888672;134.888718;117.598320;182.726105;142.285812;130.344147;130.337204;130.344147;145.324554;169.271790;133.332703;169.271790;186.000000;138.060104;186.000000;165.521347;197.320953;140.691772;176.244324;141.802780;129.875076;141.968018;132.364853;122.564598;129.642838;179.493408;135.652664;160.345764;166.803085;141.080933
49671;0.000000;0.000000;0.173267;-0.705416;1.410256;-10.962645;138.696671;139.832352;123.363747;117.231857;143.824265;175.182922;143.234589;159.899796;129.397171;132.109634;118.799759;186.847443;142.627213;128.532104;130.852264;128.532104;145.509857;167.541351;133.581528;167.541351;186.000000;137.096771;186.000000;164.459045;196.627563;137.839020;176.478165;140.674255;130.343552;140.054001;132.860291;120.892426;129.802994;177.754517;135.880737;158.372314;167.111908;139.946243
49718;0.000000;0.000000;0.165782;-0.663775;1.307692;-14.190296;139.090942;137.579254;123.078514;114.992142;143.539032;173.230133;143.408783;157.609329;130.111938;130.845001;117.514526;180.691299;142.934357;126.285698;130.567032;126.285698;145.224625;165.419739;133.751099;165.419739;187.000000;135.788589;187.000000;163.138367;197.710602;142.442337;176.918732;139.214386;130.786713;137.667938;133.366867;118.736717;129.896362;175.596756;136.081879;155.942001;167.596756;138.459518
49765;0.000000;0.000000;0.162717;-0.636506;1.256410;-14.758079;139.092392;137.577820;123.079956;114.990715;143.536743;173.229172;143.410233;157.607895;130.113388;130.843567;117.515968;178.689865;142.931992;126.284271;130.565277;126.284271;145.222549;165.418533;133.752548;165.418533;186.000000;135.841995;186.000000;163.133759;196.612518;137.364426;176.916489;139.222046;130.786774;137.668030;133.363510;118.735771;129.893524;175.599319;136.072418;155.934784;167.598434;138.460403
49796;0.000000;0.000000;0.147994;-0.589568;1.282051;-13.674792;139.401855;135.035690;123.424965;112.313545;143.289169;170.962051;143.638779;154.944855;131.497696;127.232849;119.654312;175.935074;143.172745;123.674622;130.947983;123.674622;145.374664;162.953461;133.943298;162.953461;186.000000;133.993301;186.000000;161.557449;195.545822;132.841370;177.213150;137.401917;131.110367;134.933609;133.734009;116.246330;130.020615;173.068527;136.340271;153.183014;168.034409;136.620758
49843;0.000000;0.000000;0.135014;-0.539298;1.282051;-16.927219;139.200485;132.331650;123.223595;109.555573;143.087799;168.425735;143.754272;152.164932;132.296326;124.522552;117.547951;173.008469;143.482330;120.943611;130.746613;120.943611;145.173294;160.295334;133.741928;160.295334;186.000000;131.898453;186.000000;159.755478;195.118515;131.071960;177.466187;135.319885;131.477814;132.123367;134.141510;113.617188;129.958939;170.335251;136.488632;150.312897;168.325760;134.444748
49875;-33.359650;0.000000;0.119660;-0.442754;1.307692;-17.986002;139.301193;129.443130;123.126862;106.596802;142.991058;165.847778;143.657547;149.196289;133.199600;121.624008;117.459045;170.135025;143.643188;118.019966;130.649887;118.019966;145.076569;157.522034;133.645203;157.522034;185.000000;130.072586;185.000000;157.678787;193.439423;124.620636;177.851395;133.354980;131.633636;129.085266;134.388062;110.833572;129.948715;167.596573;136.540741;147.225693;168.808105;132.481079
49921;-32.503056;0.000000;0.101849;-0.369451;1.307692;-19.142965;139.294006;126.529266;123.119675;103.633781;142.983871;163.069580;143.650345;146.190506;134.192398;118.709099;117.451851;166.962311;143.636002;115.081528;130.642685;115.081528;145.069366;154.630035;133.638000;154.630035;185.000000;127.897865;185.000000;155.663559;192.136002;120.304291;178.125092;131.081543;131.851166;126.123909;134.655075;107.944672;129.671799;164.642929;136.407623;144.137482;169.187332;130.146332
49953;-30.989109;0.000000;0.083875;-0.287518;1.333333;-19.846844;139.097198;123.904648;122.922874;100.730278;142.787064;160.602371;143.453552;143.448669;134.995605;115.033211;117.300476;164.084488;143.439194;112.317459;130.445892;112.317459;144.872574;152.025513;133.441208;152.025513;184.000000;125.670654;184.000000;153.721176;190.907608;116.580315;178.333221;128.876633;132.238434;123.366936;135.189331;105.307022;129.586746;162.051102;136.547684;141.285904;169.446808;127.913063
49984;-29.255234;0.000000;0.063328;-0.233263;1.307692;-21.270111;139.070084;123.897987;122.895752;100.723618;142.759949;160.595718;143.426422;143.442017;135.968491;115.026550;117.273361;163.077835;143.412079;112.310806;130.418777;112.310806;144.845459;152.018860;133.414093;152.018860;184.000000;125.670166;184.000000;153.736084;190.764191;116.179504;178.335419;128.878235;132.239395;123.367859;135.189575;105.306816;129.659210;162.028717;136.614594;141.309250;169.449051;127.913574
50015;-28.953777;0.000000;0.050063;-0.166244;1.307692;-18.944122;139.051147;121.613541;122.876808;98.396347;142.741013;158.349884;143.407486;141.073914;135.949539;112.755127;119.254417;161.421906;143.393143;110.004944;130.399826;110.004944;144.826508;149.711899;133.395142;149.711899;183.000000;123.890587;183.000000;151.919067;189.031708;111.370415;178.533859;127.033188;132.476089;121.038750;135.432175;103.022293;129.351852;159.677368;136.552521;138.882050;169.753937;126.033386
50062;-28.953777;0.000000;0.045795;-0.102406;1.307692;-19.972713;139.237915;119.733948;123.063591;96.332825;142.927795;156.569809;143.161087;139.156662;135.136322;110.803604;117.441193;159.519516;143.579910;108.033386;130.586609;108.033386;145.013290;147.863235;133.581924;147.863235;184.000000;122.282158;184.000000;150.365417;189.737656;113.287575;178.443756;125.340363;132.403671;119.103539;135.440948;101.066216;128.978760;157.863678;136.326828;136.938416;169.728912;124.326767
50343;-28.953777;0.000000;0.045795;-0.102406;1.307692;-19.972713;139.237915;119.733948;123.063591;96.332825;142.927795;156.569809;143.161087;139.156662;135.136322;110.803604;117.441193;159.519516;143.579910;108.033386;130.586609;108.033386;145.013290;147.863235;133.581924;147.863235;184.000000;122.282158;184.000000;150.365417;189.737656;113.287575;178.443756;125.340363;132.403671;119.103539;135.440948;101.066216;128.978760;157.863678;136.326828;136.938416;169.728912;124.326767
50578;-28.953777;0.000000;0.045795;-0.102406;1.307692;-19.972713;139.237915;119.733948;123.063591;96.332825;142.927795;156.569809;143.161087;139.156662;135.136322;110.803604;117.441193;159.519516;143.579910;108.033386;130.586609;108.033386;145.013290;147.863235;133.581924;147.863235;184.000000;122.282158;184.000000;150.365417;189.737656;113.287575;178.443756;125.340363;132.403671;119.103539;135.440948;101.066216;128.978760;157.863678;136.326828;136.938416;169.728912;124.326767
50812;-28.953777;0.000000;0.045795;-0.102406;1.307692;-19.972713;139.237915;119.733948;123.063591;96.332825;142.927795;156.569809;143.161087;139.156662;135.136322;110.803604;117.441193;159.519516;143.579910;108.033386;130.586609;108.033386;145.013290;147.863235;133.581924;147.863235;184.000000;122.282158;184.000000;150.365417;189.737656;113.287575;178.443756;125.340363;132.403671;119.103539;135.440948;101.066216;128.978760;157.863678;136.326828;136.938416;169.728912;124.326767
51140;0.000000;0.000000;0.000000;0.000000;1.000000;11.639535;132.000000;125.000000;132.000000;105.000000;139.000000;159.000000;139.000000;139.000000;132.000000;115.000000;139.000000;149.000000;136.000000;115.000000;128.000000;115.000000;144.000000;149.000000;134.000000;149.000000;176.000000;116.000000;176.000000;145.000000;179.000000;130.000000;174.000000;130.000000;119.000000;125.000000;118.000000;105.000000;129.000000;159.000000;128.000000;139.000000;163.000000;132.000000
51187;-11.297007;0.000000;0.062469;-0.070485;1.117647;-0.361514;128.611771;126.738556;128.951401;106.370377;136.279510;160.799973;135.667389;140.470337;129.876053;117.396500;129.635025;155.615479;132.980911;116.554466;124.705292;116.554466;140.537643;150.635162;130.476715;150.635162;174.000000;116.982071;174.000000;146.350189;176.736679;130.895554;171.476547;130.893738;114.931465;126.904266;114.341660;106.844460;125.810196;161.145203;124.279922;140.876144;160.068512;133.055573
51218;-11.269845;0.000000;0.033042;-0.070375;1.117647;-4.849631;128.612289;126.734802;128.951920;106.366623;136.280060;160.796219;135.667908;140.467224;130.876572;117.392746;127.635536;155.611725;132.981430;116.550713;124.705803;116.550713;140.538162;150.631714;130.477234;150.631714;174.000000;116.986221;174.000000;146.342499;176.749023;130.883530;171.481232;130.886505;114.938820;126.932861;114.367401;106.890770;125.808784;161.158279;124.276627;140.879868;160.068115;133.055771
51250;-8.955814;0.000000;0.103023;-0.113877;1.117647;-3.820796;124.852211;128.650757;125.582703;107.931824;133.248215;162.925293;131.844849;142.117584;128.497223;118.871803;125.966148;156.790100;129.597321;118.291290;121.030266;118.291290;136.707275;152.521439;126.721931;152.521439;171.000000;118.167671;171.000000;147.855255;174.043442;131.614380;168.495239;131.662018;110.617668;129.112473;110.265030;108.939987;122.402473;163.591507;120.263870;142.951630;156.694122;134.479111
51296;-8.134506;0.000000;0.193189;-0.220429;1.117647;-4.137179;121.630646;130.537750;122.683029;109.668816;130.487259;164.860519;128.255203;143.757919;125.431580;120.403214;122.671104;158.585983;126.489799;120.103287;117.819748;120.103287;133.160446;154.309219;123.337463;154.309219;168.000000;119.641426;168.000000;149.776993;171.275620;132.490555;165.666656;132.663422;106.889412;131.215729;106.859505;111.027290;119.318916;165.676193;116.771111;144.981323;153.448807;135.962845
51328;-8.212154;0.000000;0.235876;-0.261127;1.117647;-6.243378;118.988693;131.842468;120.177826;111.068192;127.904274;166.356155;125.447212;145.071304;123.980202;121.766304;119.800598;159.990326;124.048370;121.455330;115.271591;121.455330;130.180664;155.713730;120.394142;155.713730;165.000000;121.319603;165.000000;151.539124;168.547363;133.257996;162.888916;133.434967;104.032028;132.426392;104.130020;112.273422;116.587631;167.233353;113.827347;146.256897;150.479935;136.996216
51359;0.000000;0.000000;0.502932;-0.297287;1.088235;-6.672196;116.711098;132.457336;118.028374;111.674362;125.619865;166.971024;122.782158;145.636215;120.588654;123.391228;116.211937;160.824265;121.664413;122.065849;113.140648;122.065849;127.473976;156.303619;117.758881;156.303619;163.000000;123.017021;163.000000;152.854782;166.418503;134.197479;160.652054;134.252991;101.595314;132.230362;102.050995;112.290344;114.206596;168.276855;111.382065;146.296921;147.868454;137.599777
51406;0.000000;0.000000;0.525711;-0.307974;1.058824;-7.086148;115.085945;132.885056;116.446632;112.323212;124.016068;167.955261;121.014809;146.495758;119.886749;124.274277;115.364929;160.667953;119.973862;122.604134;111.642456;122.604134;125.689987;157.225510;115.879707;157.225510;162.000000;124.539131;162.000000;153.949249;166.819916;136.901413;159.086166;135.117523;99.835587;132.090927;100.584686;112.318001;112.428787;169.163528;109.662628;146.415237;146.112961;138.503342
51484;-6.142880;0.000000;0.326863;-0.278562;1.117647;-8.188371;115.085869;132.885040;116.446571;112.323196;124.016006;167.955246;121.014740;146.495743;120.886673;122.274261;115.364853;160.667938;119.973785;122.604118;111.642380;122.604118;125.689926;157.225494;115.879631;157.225494;162.000000;124.538933;162.000000;153.962585;166.818680;136.903503;159.086105;135.119217;99.835548;132.090820;100.584648;112.318306;112.430099;169.164169;109.662987;146.415100;146.111679;138.502670
51515;-3.988039;0.000000;0.324126;-0.291643;1.029412;-7.453274;114.215065;133.810532;115.670898;113.451263;123.137627;168.966644;120.042831;147.421173;120.979713;124.290245;116.370407;159.541489;119.056557;123.630898;110.801880;123.630898;124.574440;158.193909;114.876305;158.193909;161.000000;125.764267;161.000000;154.960388;165.857056;137.908478;158.133911;136.174881;98.797646;133.027298;99.666954;113.291298;111.514015;170.058243;108.757599;147.376038;144.933640;139.392212
51562;-1.639730;0.000000;0.339212;-0.305998;0.941176;-8.216829;113.669922;134.849731;115.125885;114.647102;122.713020;169.975952;119.543892;148.398224;120.466789;126.293945;115.816551;158.513916;118.527504;124.748413;110.212982;124.748413;124.017944;159.187088;114.316612;159.187088;161.000000;126.783150;161.000000;155.933365;165.339447;138.844833;157.660294;137.154465;98.178467;134.205429;99.021729;114.505234;110.992668;171.077728;108.179245;148.502548;144.340195;140.322937
51593;-3.314711;0.000000;0.380428;-0.283997;0.970588;-7.442524;113.498611;135.545364;114.945633;115.439407;122.612228;170.864975;119.406746;149.055420;120.281059;126.999718;115.949112;160.178146;118.361374;125.492386;110.044701;125.492386;123.942253;159.960205;114.239967;159.960205;161.000000;127.654205;161.000000;156.721130;165.086273;139.602890;157.397751;137.945267;98.082504;134.983429;98.909019;115.306648;110.914536;171.955795;108.044296;149.202698;144.177124;141.000626
51640;-5.296696;0.000000;0.413153;0.000000;1.000000;-7.050278;113.242126;136.157806;114.705650;116.116562;122.394722;171.683685;119.079391;149.714447;119.931679;127.688889;115.709679;161.844131;118.052391;126.137184;109.817055;126.137184;123.725693;160.699066;114.001556;160.699066;161.000000;128.499146;161.000000;157.434860;164.896774;140.391251;157.217941;138.741165;97.944633;135.565811;98.805450;115.917038;110.721184;172.760330;107.830452;149.816696;143.984039;141.674820
51671;-4.179232;0.000000;0.438848;-0.205251;1.029412;-6.954060;113.201576;137.097977;114.669395;117.000145;122.354172;172.466858;119.038841;150.641266;119.957436;127.610977;115.669128;162.787491;118.011841;127.049057;109.776505;127.049057;123.789009;161.554062;113.961006;161.554062;161.000000;129.144043;161.000000;158.218384;164.896591;141.127350;157.208176;139.457077;98.073311;136.450684;98.841949;116.796555;110.818901;173.654144;107.963272;150.746170;144.027267;142.536560
51718;-3.707654;0.000000;0.459908;-0.178512;1.029412;-6.954222;113.202629;137.089981;114.668434;116.994736;122.355347;172.461456;119.039894;150.635864;119.958496;127.603058;115.669777;162.782089;118.010902;127.042358;109.777557;127.042358;123.788216;161.548660;113.961937;161.548660;161.000000;129.131668;161.000000;158.183960;164.894852;141.099457;157.212906;139.414337;98.053085;136.411575;98.829063;116.763245;110.819054;173.651657;107.958557;150.709396;144.020004;142.521072
51750;-1.208773;0.000000;0.415083;-0.142098;1.058824;-8.171657;113.658920;138.106201;115.086327;117.964935;122.801704;173.416183;119.536476;151.661682;120.416084;126.577759;115.221222;162.772964;118.471733;128.035568;110.190323;128.035568;124.268272;162.538940;114.515984;162.538940;161.000000;129.843140;161.000000;159.066254;165.145859;141.889709;157.478439;140.220367;98.483078;137.475998;99.216698;117.806892;111.354523;174.531815;108.442795;151.792557;144.415482;143.512863
51796;0.949032;0.000000;0.402435;-0.102091;1.147059;-6.000909;114.156662;139.008881;115.608086;118.973488;123.315956;174.226807;120.103447;152.473373;120.909065;125.428734;116.794411;164.591080;119.002617;128.991180;110.725204;128.991180;124.931313;163.350098;115.082939;163.350098;161.000000;130.438919;161.000000;159.821640;165.565323;142.712479;157.846146;141.050095;99.139816;138.585098;99.849968;118.947121;111.934746;175.439865;109.042053;152.728592;145.047958;144.453674
51843;2.212939;0.000000;0.452453;-0.080039;1.147059;-5.698376;114.570915;139.870010;115.931419;119.811523;123.749992;175.060059;120.564400;153.305130;120.282272;126.214058;116.374557;165.395538;119.361488;129.840759;111.067749;129.840759;125.396713;164.182587;115.686432;164.182587;162.000000;130.705093;162.000000;160.531403;165.956223;143.294067;158.179337;141.643982;99.632401;139.604111;100.219017;119.896538;112.529236;176.263809;109.573471;153.695374;145.498642;145.362228
51890;3.098137;0.000000;0.392524;-0.063088;1.147059;-5.478500;114.899269;140.718384;116.186462;120.630219;124.172310;175.589966;121.038651;153.987091;121.619423;126.948105;117.860794;166.157089;119.719086;130.674301;111.350258;130.674301;125.869987;164.788528;116.144157;164.788528;162.000000;131.247406;162.000000;161.072983;166.271652;143.839859;158.479645;142.180542;99.908646;140.465439;100.439964;120.754478;112.954300;176.929535;109.987595;154.567230;145.909866;145.848190
51921;0.704175;0.000000;0.377263;-0.050764;1.264706;-6.278978;115.029236;141.394409;116.346939;121.162781;124.242790;176.199570;121.149406;154.676270;121.744431;127.587006;116.985413;170.861252;119.870392;131.278595;111.496880;131.278595;126.021004;165.437927;116.270020;165.437927;162.000000;131.496063;162.000000;161.580139;166.500229;144.301132;158.701233;142.658127;100.143684;141.137833;100.689529;121.439316;113.130135;177.451309;110.140717;155.187180;146.170410;146.462265
51968;-0.331332;0.000000;0.365033;-0.037264;1.264706;-6.279416;115.030533;141.399185;116.345444;121.165627;124.241356;176.204346;121.147911;154.681046;121.746201;127.592018;116.986992;170.864960;119.872719;131.282410;111.495384;131.282410;126.019508;165.442703;116.268524;165.442703;162.000000;131.516861;162.000000;161.589508;166.444870;144.327011;158.619339;142.694305;100.124397;141.142944;100.685188;121.435707;113.138474;177.484329;110.138313;155.188187;146.130615;146.488419
52000;0.814853;0.000000;0.354877;-0.021466;1.264706;-5.654809;115.182892;141.950043;116.164513;121.700783;124.060425;176.561035;121.393333;155.195129;121.565269;127.104385;117.288315;170.320694;119.691788;131.825409;111.596092;131.825409;126.160843;165.878082;116.087593;165.878082;162.000000;131.748917;162.000000;161.947037;166.521133;144.622345;158.699142;143.038116;100.310898;141.780334;100.768036;122.013359;113.435417;177.935364;110.410202;155.782730;146.136078;147.019012
52046;1.151262;0.000000;0.343849;-0.024225;1.205882;-5.914781;115.170319;142.304428;116.151939;122.083038;124.047852;176.914322;121.414436;155.472260;121.552696;128.355957;117.275742;169.660110;119.679214;132.193726;111.583519;132.193726;126.148270;166.193298;116.075020;166.193298;162.000000;131.911621;162.000000;162.251068;166.547470;144.826797;158.723297;143.280273;100.275589;142.326126;100.662636;122.554253;113.503258;178.336029;110.417999;156.232727;146.264496;147.261841
52078;1.658315;0.000000;0.331113;-0.025934;1.176471;-6.006901;115.355179;142.787140;116.334808;122.504196;124.276268;177.213455;121.612686;155.916626;121.747238;128.794632;117.512924;169.055374;119.856224;132.645660;111.760437;132.645660;126.345222;166.565033;116.290649;166.565033;162.000000;132.065216;162.000000;162.373154;166.751740;144.955826;158.897141;143.498154;100.496986;142.840363;100.895775;123.039444;113.735832;178.560242;110.606598;156.690552;146.504425;147.664871
