# ffmpeg 2-pass log file, using xvid codec
# Do not modify. libxvidcore version: 1.2.1

b 3 0 1056 0 403 378
b 3 0 1056 0 420 399
i 2 1056 0 0 23313 3937
b 3 0 1056 0 694 669
b 3 0 1056 0 657 617
p 2 0 927 129 3262 1167
b 3 0 1056 0 833 666
b 3 0 1056 0 792 683
p 2 0 885 171 2954 1159
b 3 0 1056 0 511 459
b 3 0 1056 0 541 488
p 2 0 820 236 2706 1116
b 3 0 1056 0 782 654
b 3 0 1056 0 700 587
p 2 0 896 160 4232 1204
b 3 0 1056 0 550 457
b 3 0 1056 0 580 526
p 2 0 822 234 3730 1150
b 3 0 1056 0 685 592
b 3 0 1056 0 754 620
p 2 0 793 263 3595 1115
b 3 0 1056 0 918 549
b 3 0 1056 0 968 588
p 2 0 805 251 4812 1157
b 3 0 1056 0 842 650
b 3 0 1056 0 870 639
p 2 0 914 142 4612 1199
b 3 0 1056 0 694 499
b 3 0 1056 0 662 476
p 2 0 770 286 4463 1140
b 3 0 1056 0 710 524
b 3 0 1056 0 690 509
p 2 0 823 233 4267 1130
b 3 0 1056 0 636 466
b 3 0 1056 0 539 489
p 2 0 735 321 4023 1077
b 3 0 1056 0 677 596
b 3 0 1056 0 653 575
p 2 0 872 184 4304 1165
b 3 0 1056 0 722 463
b 3 0 1056 0 884 507
p 2 0 795 261 4503 1133
b 3 0 1056 0 783 532
b 3 0 1056 0 728 537
p 2 0 752 304 4579 1123
b 3 0 1056 0 565 440
b 3 0 1056 0 598 486
p 2 0 729 327 3786 1075
b 3 0 1056 0 624 550
b 3 0 1056 0 618 547
p 2 0 825 231 3816 1156
b 3 0 1056 0 477 424
b 3 0 1056 0 416 405
p 2 0 714 342 3772 1092
b 3 0 1056 0 622 471
b 3 0 1056 0 672 524
p 2 0 749 307 4046 1081
b 3 0 1056 0 528 405
b 3 0 1056 0 600 494
p 2 0 712 344 3284 1064
b 3 0 1056 0 532 516
b 3 0 1056 0 521 516
p 2 0 843 213 3447 1137
b 3 0 1056 0 368 359
b 3 0 1056 0 508 450
p 2 0 692 364 3153 1079
b 3 0 1056 0 474 424
b 3 0 1056 0 474 444
p 2 0 721 335 3458 1051
b 3 0 1056 0 423 403
b 3 0 1056 0 535 464
p 2 0 710 346 3340 1065
b 3 0 1056 0 677 627
b 3 0 1056 0 602 564
p 2 0 818 238 3336 1130
b 3 0 1056 0 433 395
b 3 0 1056 0 424 402
p 2 0 679 377 2836 1065
b 3 0 1056 0 525 443
b 3 0 1056 0 532 475
p 2 0 747 309 3743 1069
b 3 0 1056 0 487 421
b 3 0 1056 0 517 410
p 2 0 693 363 3167 1043
b 3 0 1056 0 714 583
b 3 0 1056 0 725 576
p 2 0 819 237 3308 1124
b 3 0 1056 0 726 426
b 3 0 1056 0 768 454
p 2 0 736 320 4154 1083
b 3 0 1056 0 546 440
b 3 0 1056 0 544 438
p 2 0 736 320 4144 1077
b 3 0 1056 0 389 364
b 3 0 1056 0 432 400
p 2 0 672 384 3145 1041
b 3 0 1056 0 493 473
b 3 0 1056 0 573 523
p 2 0 789 267 3557 1103
b 3 0 1056 0 445 398
b 3 0 1056 0 460 422
p 2 0 676 380 3329 1051
b 3 0 1056 0 578 455
b 3 0 1056 0 606 476
p 2 0 650 406 2785 1030
b 3 0 1056 0 525 397
b 3 0 1056 0 540 430
p 2 0 665 391 3543 1052
b 3 0 1056 0 636 524
b 3 0 1056 0 630 570
p 2 0 764 292 4068 1126
b 3 0 1056 0 573 450
b 3 0 1056 0 544 427
p 2 0 691 365 2904 1071
b 3 0 1056 0 612 513
b 3 0 1056 0 713 550
p 2 0 672 384 4030 1064
b 3 0 1056 0 557 429
b 3 0 1056 0 640 482
p 2 0 703 353 3610 1069
b 3 0 1056 0 651 594
b 3 0 1056 0 706 603
p 2 0 819 237 3695 1117
b 3 0 1056 0 558 448
b 3 0 1056 0 520 420
p 2 0 732 324 3808 1078
b 3 0 1056 0 486 450
b 3 0 1056 0 467 412
p 2 0 650 406 3993 1062
b 3 0 1056 0 602 453
b 3 0 1056 0 661 467
p 2 0 705 351 3785 1074
b 3 0 1056 0 752 562
b 3 0 1056 0 821 608
p 2 0 772 284 4055 1125
b 3 0 1056 0 506 409
b 3 0 1056 0 589 464
p 2 0 686 370 4190 1113
b 3 0 1056 0 691 517
b 3 0 1056 0 594 465
p 2 0 648 408 3983 1079
b 3 0 1056 0 536 406
b 3 0 1056 0 653 476
p 2 0 705 351 4393 1093
b 3 0 1056 0 777 615
b 3 0 1056 0 684 565
p 2 0 756 300 4318 1134
b 3 0 1056 0 510 410
b 3 0 1056 0 592 402
p 2 0 693 363 4062 1078
b 3 0 1056 0 597 430
b 3 0 1056 0 648 462
p 2 0 674 382 2946 1026
b 3 0 1056 0 577 437
b 3 0 1056 0 492 402
p 2 0 635 421 3197 1032
b 3 0 1056 0 760 597
b 3 0 1056 0 792 591
p 2 0 766 290 3647 1103
b 3 0 1056 0 563 420
b 3 0 1056 0 664 468
p 2 0 701 355 3162 1059
b 3 0 1056 0 499 406
b 3 0 1056 0 615 469
p 2 0 689 367 3645 1049
b 3 0 1056 0 644 473
b 3 0 1056 0 654 443
p 2 0 673 383 3953 1086
b 3 0 1056 0 963 648
b 3 0 1056 0 895 660
p 2 0 776 280 4109 1132
b 3 0 1056 0 498 400
b 3 0 1056 0 566 448
p 2 0 682 374 3619 1083
b 3 0 1056 0 519 415
b 3 0 1056 0 664 507
p 2 0 673 383 3802 1079
b 3 0 1056 0 435 360
b 3 0 1056 0 458 413
p 2 0 633 423 3405 1067
b 3 0 1056 0 683 584
b 3 0 1056 0 759 583
p 2 0 804 252 3456 1128
b 3 0 1056 0 772 493
b 3 0 1056 0 883 557
p 2 0 677 379 4533 1123
b 3 0 1056 0 968 560
b 3 0 1056 0 637 451
p 2 0 709 347 4369 1108
b 3 0 1056 0 545 431
b 3 0 1056 0 575 463
p 2 0 713 343 3750 1082
b 3 0 1056 0 750 564
b 3 0 1056 0 670 552
p 2 0 726 330 3964 1115
b 3 0 1056 0 641 458
b 3 0 1056 0 588 462
p 2 0 680 376 4235 1101
b 3 0 1056 0 682 462
b 3 0 1056 0 648 487
p 2 0 724 332 3767 1074
b 3 0 1056 0 447 386
b 3 0 1056 0 530 427
p 2 0 694 362 3784 1071
b 3 0 1056 0 637 584
b 3 0 1056 0 538 532
p 2 0 805 251 3718 1121
b 3 0 1056 0 362 360
b 3 0 1056 0 461 448
p 2 0 627 429 3372 1066
b 3 0 1056 0 492 455
b 3 0 1056 0 478 447
p 2 0 664 392 2772 1042
b 3 0 1056 0 457 407
b 3 0 1056 0 436 399
p 2 0 655 401 3939 1048
b 3 0 1056 0 620 539
b 3 0 1056 0 655 534
p 2 0 783 273 4196 1130
b 3 0 1056 0 694 515
b 3 0 1056 0 725 539
p 2 0 790 266 4587 1134
b 3 0 1056 0 900 573
b 3 0 1056 0 1131 572
p 2 0 744 312 4256 1126
b 3 0 1056 0 1098 593
b 3 0 1056 0 1017 591
p 2 0 793 263 4909 1169
b 3 0 1056 0 1135 623
b 3 0 1056 0 1219 655
p 2 0 909 147 5579 1233
b 3 0 1056 0 1053 557
b 3 0 1056 0 941 529
p 2 0 773 283 5678 1206
b 3 0 1056 0 961 612
b 3 0 1056 0 1857 791
p 2 0 781 275 5877 1191
b 3 0 1056 0 1005 535
b 3 0 1056 0 966 570
p 2 0 811 245 5780 1217
b 3 0 1056 0 1017 719
b 3 0 1056 0 1048 694
p 2 0 884 172 5676 1229
b 3 0 1056 0 804 527
b 3 0 1056 0 896 616
p 2 0 842 214 5457 1211
b 3 0 1056 0 1047 640
b 3 0 1056 0 1209 699
p 2 0 827 229 5778 1205
b 3 0 1056 0 978 578
b 3 0 1056 0 985 631
p 2 0 824 232 5217 1186
b 3 0 1056 0 1280 781
b 3 0 1056 0 1077 762
p 2 0 885 171 4947 1229
b 3 0 1056 0 1007 634
b 3 0 1056 0 1111 663
p 2 0 862 194 5049 1230
b 3 0 1056 0 985 631
b 3 0 1056 0 1167 659
p 2 5 760 291 5895 1222
b 3 0 1056 0 1543 661
b 3 0 1056 0 1622 655
p 2 20 826 210 6794 1319
b 3 0 1056 0 2228 938
b 3 0 1056 0 2201 946
p 2 31 906 119 8764 1448
b 3 0 1056 0 2614 797
b 3 0 1056 0 2575 816
p 2 32 849 175 9995 1453
b 3 0 1056 0 2118 634
b 3 0 1056 0 2176 669
p 2 20 992 44 10937 1507
b 3 0 1056 0 1841 740
b 3 0 1056 0 2062 1076
p 2 1 1053 2 10750 1493
b 3 0 1056 0 1705 725
b 3 0 1056 0 2200 1141
p 2 1 1051 4 11065 1518
b 3 0 1056 0 1530 705
b 3 0 1056 0 2022 1055
p 2 0 1045 11 9261 1418
b 3 0 1056 0 1600 852
b 3 0 1056 0 1921 961
p 2 0 1019 37 7191 1389
b 3 0 1056 0 1112 627
b 3 0 1056 0 1012 606
p 2 0 895 161 6096 1247
b 3 0 1056 0 886 722
b 3 0 1056 0 820 681
p 2 0 988 68 6316 1288
b 3 0 1056 0 707 509
b 3 0 1056 0 797 553
p 2 0 883 173 7037 1230
b 3 0 1056 0 998 472
b 3 0 1056 0 1561 790
p 2 0 1030 26 7321 1293
b 3 0 1056 0 1621 795
b 3 0 1056 0 1542 746
p 2 0 975 81 7818 1293
b 3 0 1056 0 1482 434
b 3 0 1056 0 1658 851
i 2 1056 0 0 24923 4035
b 3 0 1056 0 1509 723
b 3 0 1056 0 1577 767
p 2 1 1044 11 9067 1380
b 3 0 1056 0 1254 468
b 3 0 1056 0 2001 1031
p 2 0 1055 1 9960 1365
b 3 0 1056 0 1725 857
b 3 0 1056 0 2081 1044
p 2 0 1035 21 9079 1417
b 3 0 1056 0 1617 838
b 3 0 1056 0 1961 925
p 2 0 1029 27 8193 1414
b 3 0 1056 0 1830 754
b 3 0 1056 0 1968 795
p 2 2 937 117 7950 1346
b 3 0 1056 0 1716 800
b 3 0 1056 0 1634 821
p 2 1 931 124 9487 1320
b 3 0 1056 0 1537 595
b 3 0 1056 0 1480 570
p 2 0 851 205 6496 1222
b 3 0 1056 0 1816 891
b 3 0 1056 0 1876 915
p 2 0 1027 29 7559 1322
b 3 0 1056 0 2362 933
b 3 0 1056 0 1919 854
p 2 0 1004 52 8246 1312
b 3 0 1056 0 1522 704
b 3 0 1056 0 1464 722
p 2 0 938 118 7333 1233
b 3 0 1056 0 1287 741
b 3 0 1056 0 1896 764
p 2 0 1036 20 6630 1301
b 3 0 1056 0 2212 909
b 3 0 1056 0 2768 1167
p 2 0 1053 3 10906 1417
b 3 0 1056 0 1883 856
b 3 0 1056 0 1881 875
p 2 0 998 58 8550 1350
b 3 0 1056 0 1799 871
b 3 0 1056 0 1869 854
p 2 0 958 98 6793 1299
b 3 0 1056 0 1499 649
b 3 0 1056 0 2048 970
p 2 0 1026 30 8078 1349
b 3 0 1056 0 1720 755
b 3 0 1056 0 1502 850
p 2 0 1031 25 6400 1352
b 3 0 1056 0 1253 649
b 3 0 1056 0 1759 1075
p 2 0 1045 11 6926 1324
b 3 0 1056 0 1354 857
b 3 0 1056 0 1429 860
p 2 0 982 74 5308 1290
b 3 0 1056 0 1229 577
b 3 0 1056 0 998 590
p 2 0 887 169 4639 1176
b 3 0 1056 0 792 604
b 3 0 1056 0 744 576
p 2 0 1003 53 5086 1265
b 3 0 1056 0 1625 770
b 3 0 1056 0 1769 1063
p 2 0 1052 4 9020 1379
b 3 0 1056 0 1594 857
b 3 0 1056 0 1868 988
p 2 0 986 70 6243 1365
b 3 0 1056 0 1183 694
b 3 0 1056 0 932 672
p 2 0 911 145 6013 1258
b 3 0 1056 0 1280 795
b 3 0 1056 0 1324 783
p 2 1 944 111 6126 1279
b 3 0 1056 0 1140 545
b 3 0 1056 0 1091 556
p 2 0 854 202 4897 1205
b 3 0 1056 0 1227 646
b 3 0 1056 0 1194 674
p 2 0 858 198 4760 1175
b 3 0 1056 0 1403 627
b 3 0 1056 0 1433 636
p 2 0 820 236 6672 1242
b 3 0 1056 0 1543 851
b 3 0 1056 0 1687 820
p 2 0 916 140 7128 1264
b 3 0 1056 0 1459 596
b 3 0 1056 0 1714 615
p 2 0 817 239 6147 1200
b 3 0 1056 0 1646 741
b 3 0 1056 0 1571 728
p 2 0 791 265 5978 1210
b 3 0 1056 0 1558 613
b 3 0 1056 0 1669 652
p 2 0 804 252 5964 1193
b 3 0 1056 0 1563 798
b 3 0 1056 0 1445 773
p 2 0 866 190 6062 1238
b 3 0 1056 0 1250 500
b 3 0 1056 0 1304 573
p 2 0 783 273 6018 1205
b 3 0 1056 0 1359 556
b 3 0 1056 0 1456 648
p 2 0 818 238 6222 1201
b 3 0 1056 0 1542 569
b 3 0 1056 0 1496 580
p 2 0 789 267 6761 1231
b 3 0 1056 0 1730 777
b 3 0 1056 0 1719 751
p 2 5 864 187 7012 1303
b 3 0 1056 0 1641 601
b 3 0 1056 0 1845 615
p 2 3 779 274 7448 1267
b 3 0 1056 0 1487 598
b 3 0 1056 0 1653 574
p 2 1 919 136 7626 1290
b 3 0 1056 0 1477 749
b 3 0 1056 0 1825 1007
p 2 0 1053 3 10852 1479
b 3 0 1056 0 1384 655
b 3 0 1056 0 1734 1055
p 2 1 1041 14 8031 1475
b 3 0 1056 0 1561 793
b 3 0 1056 0 1697 781
p 2 0 919 137 7191 1312
b 3 0 1056 0 1586 733
b 3 0 1056 0 1626 761
p 2 0 916 140 7110 1280
b 3 0 1056 0 1359 592
b 3 0 1056 0 1344 613
p 2 0 844 212 6604 1216
b 3 0 1056 0 1119 704
b 3 0 1056 0 1102 700
p 2 0 908 148 6282 1250
b 3 0 1056 0 1167 483
b 3 0 1056 0 1093 544
p 2 0 840 216 6052 1198
b 3 0 1056 0 1299 514
b 3 0 1056 0 1220 578
p 2 0 991 65 5220 1238
b 3 0 1056 0 1743 764
b 3 0 1056 0 1658 774
p 2 3 901 152 7264 1285
b 3 0 1056 0 2106 839
b 3 0 1056 0 2162 881
p 2 8 962 86 8419 1417
b 3 0 1056 0 2513 813
b 3 0 1056 0 2693 881
p 2 17 845 194 9121 1408
b 3 0 1056 0 3016 933
b 3 0 1056 0 2769 971
p 2 35 829 192 9367 1546
b 3 0 1056 0 2714 812
b 3 0 1056 0 2877 827
p 2 52 819 185 9533 1601
b 3 0 1056 0 3033 1029
b 3 0 1056 0 3248 1016
p 2 57 878 121 8838 1616
b 3 0 1056 0 2272 741
b 3 0 1056 0 2025 704
p 2 31 816 209 6656 1398
b 3 0 1056 0 1233 655
b 3 0 1056 0 1029 672
p 2 6 868 182 5379 1269
b 3 0 1056 0 727 543
b 3 0 1056 0 682 517
p 2 0 784 272 4636 1172
b 3 0 1056 0 745 607
b 3 0 1056 0 743 602
p 2 0 914 142 4744 1233
b 3 0 1056 0 844 479
b 3 0 1056 0 823 482
p 2 0 820 236 4510 1184
b 3 0 1056 0 705 529
b 3 0 1056 0 780 590
p 2 0 853 203 4335 1178
b 3 0 1056 0 716 493
b 3 0 1056 0 756 469
p 2 0 770 286 4300 1137
b 3 0 1056 0 928 642
b 3 0 1056 0 855 604
p 2 0 907 149 4277 1162
b 3 0 1056 0 804 693
b 3 0 1056 0 666 446
p 2 0 1051 5 6221 1326
b 3 0 1056 0 1270 1051
b 3 0 1056 0 946 696
p 2 0 1056 0 7862 1339
b 3 0 1056 0 831 646
b 3 0 1056 0 941 679
p 2 0 1031 25 4514 1270
b 3 0 1056 0 1498 1051
b 3 0 1056 0 1381 986
p 2 0 1009 47 5227 1310
b 3 0 1056 0 1669 999
b 3 0 1056 0 1354 847
p 2 1 1054 1 5827 1368
b 3 0 1056 0 1416 999
b 3 0 1056 0 1243 869
p 2 0 1043 13 7438 1399
b 3 0 1056 0 1321 837
b 3 0 1056 0 1303 757
p 2 0 1026 30 6232 1371
b 3 0 1056 0 1280 972
b 3 0 1056 0 1236 923
p 2 0 960 96 4985 1333
b 3 0 1056 0 1061 729
b 3 0 1056 0 1229 730
p 2 0 944 112 5191 1300
b 3 0 1056 0 1460 1093
b 3 0 1056 0 1095 851
p 2 0 1047 9 7809 1337
b 3 0 1056 0 1458 899
b 3 0 1056 0 1272 773
p 2 1 1020 35 6249 1347
b 3 0 1056 0 2687 1188
b 3 0 1056 0 2679 1225
p 2 15 960 81 7813 1552
b 3 0 1056 0 2913 1028
b 3 0 1056 0 2720 896
p 2 21 951 84 9128 1551
b 3 0 1056 0 1847 1068
b 3 0 1056 0 1499 846
p 2 0 1032 24 10321 1439
b 3 0 1056 0 1448 968
b 3 0 1056 0 1276 769
p 2 0 1054 2 8800 1457
b 3 0 1056 0 1285 870
b 3 0 1056 0 1453 890
p 2 0 1048 8 8680 1439
b 3 0 1056 0 1395 1036
b 3 0 1056 0 963 647
p 2 0 1052 4 7278 1421
b 3 0 1056 0 1171 818
b 3 0 1056 0 1275 791
p 2 0 1049 7 7451 1382
b 3 0 1056 0 1156 719
b 3 0 1056 0 1070 702
p 2 0 1047 9 6032 1370
b 3 0 1056 0 1196 883
b 3 0 1056 0 1185 878
p 2 0 986 70 5991 1322
b 3 0 1056 0 1420 917
b 3 0 1056 0 1094 685
p 2 0 1049 7 6952 1375
b 3 0 1056 0 1291 847
b 3 0 1056 0 1311 889
p 2 0 1009 47 6042 1331
b 3 0 1056 0 1742 831
b 3 0 1056 0 1683 834
p 2 5 993 58 7376 1394
b 3 0 1056 0 2372 1060
b 3 0 1056 0 2367 1043
p 2 3 954 99 8154 1440
b 3 0 1056 0 2001 819
b 3 0 1056 0 1939 790
p 2 2 934 120 7530 1410
b 3 0 1056 0 2043 1080
b 3 0 1056 0 2341 1038
p 2 2 941 113 7257 1392
b 3 0 1056 0 2158 1015
b 3 0 1056 0 2105 843
p 2 0 991 65 8320 1342
b 3 0 1056 0 1435 935
b 3 0 1056 0 1312 943
p 2 0 1005 51 6221 1292
b 3 0 1056 0 835 613
b 3 0 1056 0 730 607
p 2 0 924 132 4718 1256
b 3 0 1056 0 825 616
b 3 0 1056 0 884 647
p 2 0 821 235 4529 1162
b 3 0 1056 0 741 513
b 3 0 1056 0 782 533
p 2 0 851 205 4189 1187
b 3 0 1056 0 934 767
b 3 0 1056 0 908 713
p 2 0 874 182 4186 1190
b 3 0 1056 0 748 494
b 3 0 1056 0 902 544
p 2 0 865 191 4079 1172
b 3 0 1056 0 944 624
b 3 0 1056 0 936 634
p 2 0 833 223 4304 1148
b 3 0 1056 0 795 512
b 3 0 1056 0 838 540
p 2 0 842 214 4263 1168
b 3 0 1056 0 714 629
b 3 0 1056 0 691 638
p 2 0 898 158 4334 1196
b 3 0 1056 0 374 370
b 3 0 1056 0 410 402
p 2 0 778 278 3304 1116
b 3 0 1056 0 451 435
b 3 0 1056 0 506 480
p 2 0 751 305 2203 1053
b 3 0 1056 0 414 397
b 3 0 1056 0 410 393
p 2 0 634 422 3059 1038
b 3 0 1056 0 300 283
b 3 0 1056 0 284 281
i 2 1056 0 0 22710 3928
b 3 0 1056 0 716 677
b 3 0 1056 0 721 675
p 2 0 966 90 3923 1201
b 3 0 1056 0 784 664
b 3 0 1056 0 910 738
p 2 0 890 166 3724 1184
b 3 0 1056 0 709 540
b 3 0 1056 0 649 568
p 2 0 830 226 3761 1151
b 3 0 1056 0 799 695
b 3 0 1056 0 940 727
p 2 0 945 111 4303 1222
b 3 0 1056 0 825 546
b 3 0 1056 0 981 624
p 2 0 814 242 4965 1175
b 3 0 1056 0 866 610
b 3 0 1056 0 799 592
p 2 0 807 249 4575 1172
b 3 0 1056 0 823 549
b 3 0 1056 0 894 576
p 2 0 805 251 4374 1145
b 3 0 1056 0 1087 711
b 3 0 1056 0 1006 711
p 2 0 862 194 4111 1188
b 3 0 1056 0 624 544
b 3 0 1056 0 668 575
p 2 0 822 234 4212 1169
b 3 0 1056 0 691 511
b 3 0 1056 0 774 574
p 2 0 829 227 4130 1152
b 3 0 1056 0 737 537
b 3 0 1056 0 864 567
p 2 0 773 283 4781 1160
b 3 0 1056 0 680 635
b 3 0 1056 0 641 590
p 2 0 883 173 3985 1164
b 3 0 1056 0 599 475
b 3 0 1056 0 661 498
p 2 0 774 282 4089 1123
b 3 0 1056 0 563 504
b 3 0 1056 0 565 518
p 2 0 819 237 4057 1123
b 3 0 1056 0 401 392
b 3 0 1056 0 489 463
p 2 0 719 337 3610 1108
b 3 0 1056 0 614 604
b 3 0 1056 0 532 520
p 2 0 837 219 3645 1169
b 3 0 1056 0 749 514
b 3 0 1056 0 646 522
p 2 0 738 318 4069 1123
b 3 0 1056 0 1018 593
b 3 0 1056 0 1027 627
p 2 0 711 345 4534 1138
b 3 0 1056 0 633 456
b 3 0 1056 0 647 485
p 2 0 746 310 4313 1121
b 3 0 1056 0 767 682
b 3 0 1056 0 755 604
p 2 0 809 247 3658 1153
b 3 0 1056 0 773 543
b 3 0 1056 0 890 530
p 2 0 714 342 4373 1113
b 3 0 1056 0 663 488
b 3 0 1056 0 741 541
p 2 0 742 314 4532 1098
b 3 0 1056 0 520 422
b 3 0 1056 0 646 470
p 2 0 735 321 3772 1085
b 3 0 1056 0 673 632
b 3 0 1056 0 589 533
p 2 0 844 212 4022 1156
b 3 0 1056 0 361 350
b 3 0 1056 0 466 457
p 2 0 727 329 3632 1110
b 3 0 1056 0 739 541
b 3 0 1056 0 727 512
p 2 0 717 339 3704 1071
b 3 0 1056 0 614 465
b 3 0 1056 0 567 485
p 2 0 670 386 3351 1066
b 3 0 1056 0 627 599
b 3 0 1056 0 594 542
p 2 0 748 308 3561 1117
b 3 0 1056 0 554 428
b 3 0 1056 0 662 533
p 2 0 684 372 3169 1063
b 3 0 1056 0 489 445
b 3 0 1056 0 470 448
p 2 0 688 368 2352 1027
b 3 0 1056 0 388 372
b 3 0 1056 0 415 404
p 2 0 688 368 2726 1049
b 3 0 1056 0 578 567
b 3 0 1056 0 570 557
p 2 0 779 277 2740 1107
b 3 0 1056 0 407 396
b 3 0 1056 0 437 429
p 2 0 725 331 2701 1058
b 3 0 1056 0 409 406
b 3 0 1056 0 482 463
p 2 0 697 359 2028 1027
b 3 0 1056 0 363 355
b 3 0 1056 0 395 394
p 2 0 721 335 2547 1049
b 3 0 1056 0 572 563
b 3 0 1056 0 558 517
p 2 0 790 266 3517 1136
b 3 0 1056 0 595 458
b 3 0 1056 0 679 524
p 2 0 710 346 3002 1072
b 3 0 1056 0 511 450
b 3 0 1056 0 521 471
p 2 0 714 342 3288 1066
b 3 0 1056 0 594 454
b 3 0 1056 0 566 434
p 2 0 669 387 2636 1023
b 3 0 1056 0 615 572
b 3 0 1056 0 540 513
p 2 0 731 325 3056 1094
b 3 0 1056 0 440 419
b 3 0 1056 0 528 448
p 2 0 737 319 2655 1066
b 3 0 1056 0 614 472
b 3 0 1056 0 734 518
p 2 0 713 343 2541 1042
b 3 0 1056 0 426 379
b 3 0 1056 0 463 432
p 2 0 727 329 3428 1085
b 3 0 1056 0 669 609
b 3 0 1056 0 719 619
p 2 0 727 329 4298 1121
b 3 0 1056 0 467 438
b 3 0 1056 0 503 468
p 2 0 719 337 3235 1085
b 3 0 1056 0 564 508
b 3 0 1056 0 541 522
p 2 0 682 374 3202 1030
b 3 0 1056 0 380 377
b 3 0 1056 0 461 443
p 2 0 638 418 3171 1050
b 3 0 1056 0 572 555
b 3 0 1056 0 610 582
p 2 0 786 270 2970 1116
b 3 0 1056 0 471 448
b 3 0 1056 0 533 492
p 2 0 750 306 4157 1093
b 3 0 1056 0 628 520
b 3 0 1056 0 546 483
p 2 0 660 396 3609 1058
b 3 0 1056 0 438 408
b 3 0 1056 0 535 461
p 2 0 739 317 3437 1072
b 3 0 1056 0 660 606
b 3 0 1056 0 565 535
p 2 0 766 290 3569 1100
b 3 0 1056 0 363 362
b 3 0 1056 0 427 405
p 2 0 633 423 2374 1025
b 3 0 1056 0 582 489
b 3 0 1056 0 533 442
p 2 0 656 400 3589 1051
b 3 0 1056 0 653 439
b 3 0 1056 0 542 416
p 2 0 660 396 3388 1051
b 3 0 1056 0 732 631
b 3 0 1056 0 655 579
p 2 0 712 344 2885 1084
b 3 0 1056 0 598 466
b 3 0 1056 0 555 476
p 2 0 634 422 3654 1045
b 3 0 1056 0 638 501
b 3 0 1056 0 596 468
p 2 0 624 432 3338 1046
b 3 0 1056 0 441 397
b 3 0 1056 0 435 424
p 2 0 655 401 2768 1038
b 3 0 1056 0 563 541
b 3 0 1056 0 514 503
p 2 0 755 301 2660 1082
b 3 0 1056 0 479 360
b 3 0 1056 0 557 450
p 2 0 610 446 3482 1040
b 3 0 1056 0 521 466
b 3 0 1056 0 564 450
p 2 0 592 464 3646 1034
b 3 0 1056 0 384 362
b 3 0 1056 0 430 423
p 2 0 632 424 3101 1021
b 3 0 1056 0 504 494
b 3 0 1056 0 605 546
p 2 0 745 311 2424 1088
b 3 0 1056 0 719 504
b 3 0 1056 0 623 457
p 2 0 693 363 4586 1114
b 3 0 1056 0 1000 569
b 3 0 1056 0 887 617
p 2 0 741 315 4763 1137
b 3 0 1056 0 978 574
b 3 0 1056 0 1082 593
p 2 0 687 369 4143 1115
b 3 0 1056 0 760 581
b 3 0 1056 0 971 615
p 2 0 794 262 4124 1126
b 3 0 1056 0 673 447
b 3 0 1056 0 665 460
p 2 0 701 355 4160 1086
b 3 0 1056 0 557 417
b 3 0 1056 0 525 417
p 2 0 712 344 4442 1098
b 3 0 1056 0 341 326
b 3 0 1056 0 348 344
p 2 0 662 394 3719 1085
b 3 0 1056 0 472 458
b 3 0 1056 0 531 507
p 2 0 812 244 3649 1137
b 3 0 1056 0 528 441
b 3 0 1056 0 569 451
p 2 0 681 375 3337 1089
b 3 0 1056 0 511 453
b 3 0 1056 0 512 474
p 2 0 632 424 3618 1047
b 3 0 1056 0 648 437
b 3 0 1056 0 698 501
p 2 0 629 427 4027 1059
b 3 0 1056 0 731 559
b 3 0 1056 0 774 583
p 2 0 798 258 4146 1129
b 3 0 1056 0 458 412
b 3 0 1056 0 407 360
p 2 0 635 421 3118 1050
b 3 0 1056 0 545 448
b 3 0 1056 0 594 454
p 2 0 683 373 3553 1046
b 3 0 1056 0 569 429
b 3 0 1056 0 536 422
p 2 0 723 333 3141 1060
b 3 0 1056 0 564 495
b 3 0 1056 0 609 564
p 2 0 811 245 3853 1137
b 3 0 1056 0 503 369
b 3 0 1056 0 585 466
p 2 0 809 247 4402 1115
b 3 0 1056 0 659 497
b 3 0 1056 0 617 461
p 2 0 686 370 4274 1094
b 3 0 1056 0 486 437
b 3 0 1056 0 447 411
p 2 0 636 420 3587 1062
b 3 0 1056 0 745 592
b 3 0 1056 0 705 587
p 2 0 797 259 4154 1130
b 3 0 1056 0 555 437
b 3 0 1056 0 504 421
p 2 0 727 329 3984 1111
b 3 0 1056 0 501 428
b 3 0 1056 0 574 483
p 2 0 750 306 4095 1089
b 3 0 1056 0 715 464
b 3 0 1056 0 767 470
p 2 0 623 433 3723 1053
b 3 0 1056 0 829 593
b 3 0 1056 0 765 561
p 2 0 802 254 4321 1141
b 3 0 1056 0 557 398
b 3 0 1056 0 647 453
p 2 0 722 334 4042 1109
b 3 0 1056 0 646 460
b 3 0 1056 0 584 449
p 2 0 683 373 3393 1059
b 3 0 1056 0 460 385
b 3 0 1056 0 497 417
p 2 0 661 395 3567 1044
b 3 0 1056 0 629 578
b 3 0 1056 0 575 524
p 2 0 758 298 3660 1111
b 3 0 1056 0 577 425
b 3 0 1056 0 544 442
p 2 0 634 422 2941 1041
b 3 0 1056 0 476 437
b 3 0 1056 0 450 424
p 2 0 647 409 3632 1055
b 3 0 1056 0 556 395
b 3 0 1056 0 591 470
p 2 0 648 408 3569 1063
b 3 0 1056 0 759 603
b 3 0 1056 0 783 584
p 2 0 771 285 3579 1118
b 3 0 1056 0 531 426
